'Elapsed time','V1'
'0:03.231',-5.560
'0:03.233',-5.550
'0:03.236',-5.570
'0:03.239',-5.590
'0:03.242',-5.605
'0:03.244',-5.600
'0:03.247',-5.610
'0:03.250',-5.605
'0:03.253',-5.610
'0:03.256',-5.585
'0:03.258',-5.570
'0:03.261',-5.560
'0:03.264',-5.560
'0:03.267',-5.560
'0:03.269',-5.555
'0:03.272',-5.585
'0:03.275',-5.580
'0:03.278',-5.595
'0:03.281',-5.605
'0:03.283',-5.605
'0:03.286',-5.595
'0:03.289',-5.585
'0:03.292',-5.575
'0:03.294',-5.565
'0:03.297',-5.555
'0:03.300',-5.570
'0:03.303',-5.580
'0:03.306',-5.600
'0:03.308',-5.610
'0:03.311',-5.595
'0:03.314',-5.610
'0:03.317',-5.610
'0:03.319',-5.605
'0:03.322',-5.610
'0:03.325',-5.590
'0:03.328',-5.580
'0:03.331',-5.585
'0:03.333',-5.585
'0:03.336',-5.575
'0:03.339',-5.595
'0:03.342',-5.610
'0:03.344',-5.625
'0:03.347',-5.630
'0:03.350',-5.635
'0:03.353',-5.630
'0:03.356',-5.620
'0:03.358',-5.610
'0:03.361',-5.605
'0:03.364',-5.595
'0:03.367',-5.600
'0:03.369',-5.630
'0:03.372',-5.630
'0:03.375',-5.635
'0:03.378',-5.650
'0:03.381',-5.645
'0:03.383',-5.635
'0:03.386',-5.630
'0:03.389',-5.605
'0:03.392',-5.600
'0:03.394',-5.600
'0:03.397',-5.595
'0:03.400',-5.595
'0:03.403',-5.605
'0:03.406',-5.615
'0:03.408',-5.635
'0:03.411',-5.625
'0:03.414',-5.630
'0:03.417',-5.625
'0:03.419',-5.640
'0:03.422',-5.620
'0:03.425',-5.610
'0:03.428',-5.625
'0:03.431',-5.600
'0:03.433',-5.615
'0:03.436',-5.605
'0:03.439',-5.615
'0:03.442',-5.615
'0:03.444',-5.620
'0:03.447',-5.625
'0:03.450',-5.620
'0:03.453',-5.590
'0:03.456',-5.565
'0:03.458',-5.560
'0:03.461',-5.550
'0:03.464',-5.535
'0:03.467',-5.540
'0:03.469',-5.510
'0:03.472',-5.520
'0:03.475',-5.520
'0:03.478',-5.525
'0:03.481',-5.520
'0:03.483',-5.520
'0:03.486',-5.530
'0:03.489',-5.535
'0:03.492',-5.545
'0:03.494',-5.565
'0:03.497',-5.565
'0:03.500',-5.580
'0:03.503',-5.610
'0:03.506',-5.640
'0:03.508',-5.635
'0:03.511',-5.655
'0:03.514',-5.645
'0:03.517',-5.645
'0:03.519',-5.655
'0:03.522',-5.655
'0:03.525',-5.650
'0:03.528',-5.640
'0:03.531',-5.635
'0:03.533',-5.620
'0:03.536',-5.625
'0:03.539',-5.640
'0:03.542',-5.660
'0:03.544',-5.670
'0:03.547',-5.675
'0:03.550',-5.680
'0:03.553',-5.680
'0:03.556',-5.655
'0:03.558',-5.650
'0:03.561',-5.635
'0:03.564',-5.640
'0:03.567',-5.640
'0:03.569',-5.640
'0:03.572',-5.640
'0:03.575',-5.640
'0:03.578',-5.655
'0:03.581',-5.660
'0:03.583',-5.655
'0:03.586',-5.660
'0:03.589',-5.650
'0:03.592',-5.655
'0:03.594',-5.645
'0:03.597',-5.640
'0:03.600',-5.645
'0:03.603',-5.645
'0:03.606',-5.645
'0:03.608',-5.650
'0:03.611',-5.660
'0:03.614',-5.670
'0:03.617',-5.660
'0:03.619',-5.620
'0:03.622',-5.560
'0:03.625',-5.485
'0:03.628',-5.460
'0:03.631',-5.395
'0:03.633',-5.395
'0:03.636',-5.440
'0:03.639',-5.535
'0:03.642',-5.670
'0:03.644',-5.840
'0:03.647',-6.050
'0:03.650',-6.250
'0:03.653',-6.465
'0:03.656',-6.600
'0:03.658',-6.675
'0:03.661',-6.685
'0:03.664',-6.660
'0:03.667',-6.615
'0:03.669',-6.565
'0:03.672',-6.500
'0:03.675',-6.445
'0:03.678',-6.365
'0:03.681',-6.255
'0:03.683',-6.155
'0:03.686',-6.080
'0:03.689',-6.005
'0:03.692',-5.915
'0:03.694',-5.840
'0:03.697',-5.770
'0:03.700',-5.725
'0:03.703',-5.680
'0:03.706',-5.655
'0:03.708',-5.650
'0:03.711',-5.640
'0:03.714',-5.640
'0:03.717',-5.635
'0:03.719',-5.640
'0:03.722',-5.615
'0:03.725',-5.590
'0:03.728',-5.590
'0:03.731',-5.580
'0:03.733',-5.565
'0:03.736',-5.585
'0:03.739',-5.600
'0:03.742',-5.590
'0:03.744',-5.595
'0:03.747',-5.600
'0:03.750',-5.610
'0:03.753',-5.600
'0:03.756',-5.575
'0:03.758',-5.570
'0:03.761',-5.565
'0:03.764',-5.540
'0:03.767',-5.540
'0:03.769',-5.545
'0:03.772',-5.555
'0:03.775',-5.560
'0:03.778',-5.580
'0:03.781',-5.575
'0:03.783',-5.575
'0:03.786',-5.565
'0:03.789',-5.565
'0:03.792',-5.560
'0:03.794',-5.555
'0:03.797',-5.540
'0:03.800',-5.555
'0:03.803',-5.545
'0:03.806',-5.555
'0:03.808',-5.560
'0:03.811',-5.585
'0:03.814',-5.580
'0:03.817',-5.590
'0:03.819',-5.575
'0:03.822',-5.580
'0:03.825',-5.560
'0:03.828',-5.555
'0:03.831',-5.530
'0:03.833',-5.530
'0:03.836',-5.525
'0:03.839',-5.530
'0:03.842',-5.565
'0:03.844',-5.575
'0:03.847',-5.560
'0:03.850',-5.555
'0:03.853',-5.550
'0:03.856',-5.565
'0:03.858',-5.545
'0:03.861',-5.525
'0:03.864',-5.515
'0:03.867',-5.525
'0:03.869',-5.530
'0:03.872',-5.530
'0:03.875',-5.555
'0:03.878',-5.565
'0:03.881',-5.545
'0:03.883',-5.545
'0:03.886',-5.540
'0:03.889',-5.530
'0:03.892',-5.505
'0:03.894',-5.505
'0:03.897',-5.485
'0:03.900',-5.490
'0:03.903',-5.495
'0:03.906',-5.510
'0:03.908',-5.510
'0:03.911',-5.530
'0:03.914',-5.520
'0:03.917',-5.540
'0:03.919',-5.505
'0:03.922',-5.510
'0:03.925',-5.495
'0:03.928',-5.490
'0:03.931',-5.485
'0:03.933',-5.480
'0:03.936',-5.510
'0:03.939',-5.510
'0:03.942',-5.535
'0:03.944',-5.530
'0:03.947',-5.545
'0:03.950',-5.560
'0:03.953',-5.550
'0:03.956',-5.505
'0:03.958',-5.510
'0:03.961',-5.500
'0:03.964',-5.505
'0:03.967',-5.515
'0:03.969',-5.520
'0:03.972',-5.520
'0:03.975',-5.555
'0:03.978',-5.560
'0:03.981',-5.560
'0:03.983',-5.565
'0:03.986',-5.565
'0:03.989',-5.550
'0:03.992',-5.545
'0:03.994',-5.535
'0:03.997',-5.520
'0:04.000',-5.540
'0:04.003',-5.530
'0:04.006',-5.545
'0:04.008',-5.555
'0:04.011',-5.565
'0:04.014',-5.570
'0:04.017',-5.585
'0:04.019',-5.570
'0:04.022',-5.560
'0:04.025',-5.545
'0:04.028',-5.530
'0:04.031',-5.515
'0:04.033',-5.540
'0:04.036',-5.545
'0:04.039',-5.570
'0:04.042',-5.565
'0:04.044',-5.580
'0:04.047',-5.580
'0:04.050',-5.605
'0:04.053',-5.605
'0:04.056',-5.595
'0:04.058',-5.585
'0:04.061',-5.575
'0:04.064',-5.570
'0:04.067',-5.580
'0:04.069',-5.590
'0:04.072',-5.600
'0:04.075',-5.595
'0:04.078',-5.600
'0:04.081',-5.605
'0:04.083',-5.600
'0:04.086',-5.585
'0:04.089',-5.565
'0:04.092',-5.565
'0:04.094',-5.535
'0:04.097',-5.560
'0:04.100',-5.560
'0:04.103',-5.570
'0:04.106',-5.565
'0:04.108',-5.585
'0:04.111',-5.590
'0:04.114',-5.580
'0:04.117',-5.590
'0:04.119',-5.605
'0:04.122',-5.575
'0:04.125',-5.590
'0:04.128',-5.585
'0:04.131',-5.560
'0:04.133',-5.570
'0:04.136',-5.585
'0:04.139',-5.585
'0:04.142',-5.595
'0:04.144',-5.605
'0:04.147',-5.595
'0:04.150',-5.595
'0:04.153',-5.600
'0:04.156',-5.595
'0:04.158',-5.580
'0:04.161',-5.580
'0:04.164',-5.565
'0:04.167',-5.580
'0:04.169',-5.580
'0:04.172',-5.590
'0:04.175',-5.600
'0:04.178',-5.605
'0:04.181',-5.615
'0:04.183',-5.610
'0:04.186',-5.625
'0:04.189',-5.605
'0:04.192',-5.610
'0:04.194',-5.600
'0:04.197',-5.585
'0:04.200',-5.590
'0:04.203',-5.575
'0:04.206',-5.575
'0:04.208',-5.600
'0:04.211',-5.605
'0:04.214',-5.610
'0:04.217',-5.610
'0:04.219',-5.620
'0:04.222',-5.610
'0:04.225',-5.590
'0:04.228',-5.585
'0:04.231',-5.565
'0:04.233',-5.580
'0:04.236',-5.590
'0:04.239',-5.605
'0:04.242',-5.610
'0:04.244',-5.610
'0:04.247',-5.625
'0:04.250',-5.640
'0:04.253',-5.615
'0:04.256',-5.620
'0:04.258',-5.595
'0:04.261',-5.605
'0:04.264',-5.580
'0:04.267',-5.580
'0:04.269',-5.590
'0:04.272',-5.595
'0:04.275',-5.610
'0:04.278',-5.620
'0:04.281',-5.620
'0:04.283',-5.640
'0:04.286',-5.620
'0:04.289',-5.615
'0:04.292',-5.600
'0:04.294',-5.605
'0:04.297',-5.600
'0:04.300',-5.595
'0:04.303',-5.605
'0:04.306',-5.615
'0:04.308',-5.605
'0:04.311',-5.640
'0:04.314',-5.635
'0:04.317',-5.635
'0:04.319',-5.635
'0:04.322',-5.615
'0:04.325',-5.600
'0:04.328',-5.590
'0:04.331',-5.590
'0:04.333',-5.590
'0:04.336',-5.590
'0:04.339',-5.595
'0:04.342',-5.615
'0:04.344',-5.615
'0:04.347',-5.630
'0:04.350',-5.630
'0:04.353',-5.620
'0:04.356',-5.615
'0:04.358',-5.610
'0:04.361',-5.575
'0:04.364',-5.590
'0:04.367',-5.600
'0:04.369',-5.595
'0:04.372',-5.600
'0:04.375',-5.600
'0:04.378',-5.605
'0:04.381',-5.610
'0:04.383',-5.625
'0:04.386',-5.580
'0:04.389',-5.560
'0:04.392',-5.550
'0:04.394',-5.530
'0:04.397',-5.510
'0:04.400',-5.500
'0:04.403',-5.515
'0:04.406',-5.510
'0:04.408',-5.520
'0:04.411',-5.525
'0:04.414',-5.515
'0:04.417',-5.525
'0:04.419',-5.540
'0:04.422',-5.545
'0:04.425',-5.575
'0:04.428',-5.595
'0:04.431',-5.590
'0:04.433',-5.615
'0:04.436',-5.620
'0:04.439',-5.625
'0:04.442',-5.635
'0:04.444',-5.650
'0:04.447',-5.650
'0:04.450',-5.635
'0:04.453',-5.650
'0:04.456',-5.640
'0:04.458',-5.640
'0:04.461',-5.625
'0:04.464',-5.620
'0:04.467',-5.615
'0:04.469',-5.620
'0:04.472',-5.640
'0:04.475',-5.660
'0:04.478',-5.665
'0:04.481',-5.670
'0:04.483',-5.675
'0:04.486',-5.675
'0:04.489',-5.665
'0:04.492',-5.665
'0:04.494',-5.645
'0:04.497',-5.625
'0:04.500',-5.655
'0:04.503',-5.640
'0:04.506',-5.645
'0:04.508',-5.660
'0:04.511',-5.660
'0:04.514',-5.650
'0:04.517',-5.660
'0:04.519',-5.660
'0:04.522',-5.660
'0:04.525',-5.640
'0:04.528',-5.640
'0:04.531',-5.635
'0:04.533',-5.645
'0:04.536',-5.630
'0:04.539',-5.650
'0:04.542',-5.655
'0:04.544',-5.665
'0:04.547',-5.670
'0:04.550',-5.645
'0:04.553',-5.660
'0:04.556',-5.615
'0:04.558',-5.555
'0:04.561',-5.495
'0:04.564',-5.440
'0:04.567',-5.410
'0:04.569',-5.435
'0:04.572',-5.510
'0:04.575',-5.650
'0:04.578',-5.820
'0:04.581',-6.030
'0:04.583',-6.275
'0:04.586',-6.455
'0:04.589',-6.590
'0:04.592',-6.655
'0:04.594',-6.635
'0:04.597',-6.575
'0:04.600',-6.505
'0:04.603',-6.445
'0:04.606',-6.380
'0:04.608',-6.300
'0:04.611',-6.205
'0:04.614',-6.120
'0:04.617',-6.050
'0:04.619',-5.970
'0:04.622',-5.890
'0:04.625',-5.825
'0:04.628',-5.755
'0:04.631',-5.685
'0:04.633',-5.655
'0:04.636',-5.635
'0:04.639',-5.615
'0:04.642',-5.630
'0:04.644',-5.635
'0:04.647',-5.630
'0:04.650',-5.640
'0:04.653',-5.615
'0:04.656',-5.600
'0:04.658',-5.575
'0:04.661',-5.570
'0:04.664',-5.555
'0:04.667',-5.570
'0:04.669',-5.565
'0:04.672',-5.570
'0:04.675',-5.580
'0:04.678',-5.595
'0:04.681',-5.585
'0:04.683',-5.590
'0:04.686',-5.590
'0:04.689',-5.570
'0:04.692',-5.560
'0:04.694',-5.545
'0:04.697',-5.550
'0:04.700',-5.530
'0:04.703',-5.545
'0:04.706',-5.550
'0:04.708',-5.575
'0:04.711',-5.565
'0:04.714',-5.585
'0:04.717',-5.595
'0:04.719',-5.575
'0:04.722',-5.565
'0:04.725',-5.575
'0:04.728',-5.565
'0:04.731',-5.550
'0:04.733',-5.560
'0:04.736',-5.565
'0:04.739',-5.555
'0:04.742',-5.580
'0:04.744',-5.585
'0:04.747',-5.575
'0:04.750',-5.585
'0:04.753',-5.575
'0:04.756',-5.570
'0:04.758',-5.560
'0:04.761',-5.545
'0:04.764',-5.535
'0:04.767',-5.530
'0:04.769',-5.535
'0:04.772',-5.560
'0:04.775',-5.560
'0:04.778',-5.580
'0:04.781',-5.580
'0:04.783',-5.580
'0:04.786',-5.580
'0:04.789',-5.550
'0:04.792',-5.570
'0:04.794',-5.560
'0:04.797',-5.540
'0:04.800',-5.545
'0:04.803',-5.560
'0:04.806',-5.565
'0:04.808',-5.565
'0:04.811',-5.565
'0:04.814',-5.560
'0:04.817',-5.555
'0:04.819',-5.555
'0:04.822',-5.535
'0:04.825',-5.540
'0:04.828',-5.525
'0:04.831',-5.515
'0:04.833',-5.515
'0:04.836',-5.555
'0:04.839',-5.550
'0:04.842',-5.555
'0:04.844',-5.570
'0:04.847',-5.580
'0:04.850',-5.600
'0:04.853',-5.600
'0:04.856',-5.590
'0:04.858',-5.585
'0:04.861',-5.590
'0:04.864',-5.575
'0:04.867',-5.575
'0:04.869',-5.565
'0:04.872',-5.575
'0:04.875',-5.585
'0:04.878',-5.590
'0:04.881',-5.590
'0:04.883',-5.595
'0:04.886',-5.595
'0:04.889',-5.595
'0:04.892',-5.575
'0:04.894',-5.570
'0:04.897',-5.575
'0:04.900',-5.570
'0:04.903',-5.575
'0:04.906',-5.570
'0:04.908',-5.590
'0:04.911',-5.595
'0:04.914',-5.595
'0:04.917',-5.595
'0:04.919',-5.595
'0:04.922',-5.580
'0:04.925',-5.560
'0:04.928',-5.555
'0:04.931',-5.540
'0:04.933',-5.525
'0:04.936',-5.545
'0:04.939',-5.530
'0:04.942',-5.550
'0:04.944',-5.550
'0:04.947',-5.555
'0:04.950',-5.570
'0:04.953',-5.560
'0:04.956',-5.565
'0:04.958',-5.560
'0:04.961',-5.555
'0:04.964',-5.540
'0:04.967',-5.540
'0:04.969',-5.545
'0:04.972',-5.560
'0:04.975',-5.565
'0:04.978',-5.575
'0:04.981',-5.585
'0:04.983',-5.605
'0:04.986',-5.600
'0:04.989',-5.590
'0:04.992',-5.580
'0:04.994',-5.570
'0:04.997',-5.560
'0:05.000',-5.560
'0:05.003',-5.565
'0:05.006',-5.570
'0:05.008',-5.570
'0:05.011',-5.575
'0:05.014',-5.575
'0:05.017',-5.580
'0:05.019',-5.575
'0:05.022',-5.570
'0:05.025',-5.575
'0:05.028',-5.570
'0:05.031',-5.550
'0:05.033',-5.565
'0:05.036',-5.560
'0:05.039',-5.565
'0:05.042',-5.580
'0:05.044',-5.595
'0:05.047',-5.600
'0:05.050',-5.590
'0:05.053',-5.595
'0:05.056',-5.600
'0:05.058',-5.585
'0:05.061',-5.555
'0:05.064',-5.550
'0:05.067',-5.545
'0:05.069',-5.565
'0:05.072',-5.565
'0:05.075',-5.580
'0:05.078',-5.580
'0:05.081',-5.590
'0:05.083',-5.590
'0:05.086',-5.590
'0:05.089',-5.585
'0:05.092',-5.590
'0:05.094',-5.570
'0:05.097',-5.555
'0:05.100',-5.555
'0:05.103',-5.565
'0:05.106',-5.595
'0:05.108',-5.590
'0:05.111',-5.595
'0:05.114',-5.590
'0:05.117',-5.620
'0:05.119',-5.610
'0:05.122',-5.595
'0:05.125',-5.580
'0:05.128',-5.565
'0:05.131',-5.560
'0:05.133',-5.565
'0:05.136',-5.555
'0:05.139',-5.585
'0:05.142',-5.590
'0:05.144',-5.595
'0:05.147',-5.605
'0:05.150',-5.600
'0:05.153',-5.585
'0:05.156',-5.595
'0:05.158',-5.580
'0:05.161',-5.575
'0:05.164',-5.575
'0:05.167',-5.575
'0:05.169',-5.585
'0:05.172',-5.605
'0:05.175',-5.605
'0:05.178',-5.605
'0:05.181',-5.620
'0:05.183',-5.610
'0:05.186',-5.620
'0:05.189',-5.595
'0:05.192',-5.570
'0:05.194',-5.565
'0:05.197',-5.575
'0:05.200',-5.565
'0:05.203',-5.585
'0:05.206',-5.570
'0:05.208',-5.590
'0:05.211',-5.600
'0:05.214',-5.610
'0:05.217',-5.620
'0:05.219',-5.615
'0:05.222',-5.620
'0:05.225',-5.600
'0:05.228',-5.595
'0:05.231',-5.575
'0:05.233',-5.590
'0:05.236',-5.590
'0:05.239',-5.615
'0:05.242',-5.605
'0:05.244',-5.605
'0:05.247',-5.620
'0:05.250',-5.625
'0:05.253',-5.595
'0:05.256',-5.615
'0:05.258',-5.590
'0:05.261',-5.570
'0:05.264',-5.565
'0:05.267',-5.570
'0:05.269',-5.570
'0:05.272',-5.570
'0:05.275',-5.580
'0:05.278',-5.590
'0:05.281',-5.580
'0:05.283',-5.575
'0:05.286',-5.570
'0:05.289',-5.550
'0:05.292',-5.555
'0:05.294',-5.535
'0:05.297',-5.525
'0:05.300',-5.500
'0:05.303',-5.520
'0:05.306',-5.510
'0:05.308',-5.510
'0:05.311',-5.510
'0:05.314',-5.525
'0:05.317',-5.545
'0:05.319',-5.555
'0:05.322',-5.585
'0:05.325',-5.580
'0:05.328',-5.595
'0:05.331',-5.590
'0:05.333',-5.605
'0:05.336',-5.595
'0:05.339',-5.625
'0:05.342',-5.635
'0:05.344',-5.645
'0:05.347',-5.665
'0:05.350',-5.675
'0:05.353',-5.675
'0:05.356',-5.655
'0:05.358',-5.635
'0:05.361',-5.635
'0:05.364',-5.620
'0:05.367',-5.610
'0:05.369',-5.610
'0:05.372',-5.635
'0:05.375',-5.635
'0:05.378',-5.635
'0:05.381',-5.665
'0:05.383',-5.665
'0:05.386',-5.660
'0:05.389',-5.650
'0:05.392',-5.640
'0:05.394',-5.625
'0:05.397',-5.630
'0:05.400',-5.635
'0:05.403',-5.625
'0:05.406',-5.645
'0:05.408',-5.650
'0:05.411',-5.645
'0:05.414',-5.675
'0:05.417',-5.675
'0:05.419',-5.665
'0:05.422',-5.645
'0:05.425',-5.640
'0:05.428',-5.635
'0:05.431',-5.615
'0:05.433',-5.615
'0:05.436',-5.610
'0:05.439',-5.620
'0:05.442',-5.615
'0:05.444',-5.595
'0:05.447',-5.580
'0:05.450',-5.535
'0:05.453',-5.470
'0:05.456',-5.430
'0:05.458',-5.425
'0:05.461',-5.475
'0:05.464',-5.585
'0:05.467',-5.775
'0:05.469',-6.015
'0:05.472',-6.275
'0:05.475',-6.495
'0:05.478',-6.645
'0:05.481',-6.690
'0:05.483',-6.670
'0:05.486',-6.610
'0:05.489',-6.510
'0:05.492',-6.405
'0:05.494',-6.300
'0:05.497',-6.175
'0:05.500',-6.070
'0:05.503',-5.980
'0:05.506',-5.930
'0:05.508',-5.875
'0:05.511',-5.805
'0:05.514',-5.765
'0:05.517',-5.715
'0:05.519',-5.680
'0:05.522',-5.660
'0:05.525',-5.630
'0:05.528',-5.630
'0:05.531',-5.615
'0:05.533',-5.605
'0:05.536',-5.605
'0:05.539',-5.590
'0:05.542',-5.605
'0:05.544',-5.585
'0:05.547',-5.605
'0:05.550',-5.605
'0:05.553',-5.600
'0:05.556',-5.575
'0:05.558',-5.570
'0:05.561',-5.565
'0:05.564',-5.565
'0:05.567',-5.555
'0:05.569',-5.550
'0:05.572',-5.545
'0:05.575',-5.570
'0:05.578',-5.585
'0:05.581',-5.590
'0:05.583',-5.605
'0:05.586',-5.595
'0:05.589',-5.575
'0:05.592',-5.570
'0:05.594',-5.570
'0:05.597',-5.565
'0:05.600',-5.560
'0:05.603',-5.555
'0:05.606',-5.550
'0:05.608',-5.570
'0:05.611',-5.585
'0:05.614',-5.605
'0:05.617',-5.600
'0:05.619',-5.600
'0:05.622',-5.580
'0:05.625',-5.580
'0:05.628',-5.575
'0:05.631',-5.560
'0:05.633',-5.570
'0:05.636',-5.560
'0:05.639',-5.575
'0:05.642',-5.575
'0:05.644',-5.580
'0:05.647',-5.590
'0:05.650',-5.575
'0:05.653',-5.575
'0:05.656',-5.560
'0:05.658',-5.555
'0:05.661',-5.535
'0:05.664',-5.535
'0:05.667',-5.530
'0:05.669',-5.530
'0:05.672',-5.535
'0:05.675',-5.560
'0:05.678',-5.535
'0:05.681',-5.570
'0:05.683',-5.575
'0:05.686',-5.555
'0:05.689',-5.555
'0:05.692',-5.545
'0:05.694',-5.530
'0:05.697',-5.530
'0:05.700',-5.535
'0:05.703',-5.535
'0:05.706',-5.530
'0:05.708',-5.545
'0:05.711',-5.535
'0:05.714',-5.555
'0:05.717',-5.540
'0:05.719',-5.550
'0:05.722',-5.545
'0:05.725',-5.530
'0:05.728',-5.520
'0:05.731',-5.530
'0:05.733',-5.515
'0:05.736',-5.530
'0:05.739',-5.540
'0:05.742',-5.560
'0:05.744',-5.560
'0:05.747',-5.575
'0:05.750',-5.570
'0:05.753',-5.570
'0:05.756',-5.575
'0:05.758',-5.560
'0:05.761',-5.565
'0:05.764',-5.560
'0:05.767',-5.530
'0:05.769',-5.550
'0:05.772',-5.570
'0:05.775',-5.585
'0:05.778',-5.570
'0:05.781',-5.575
'0:05.783',-5.575
'0:05.786',-5.570
'0:05.789',-5.570
'0:05.792',-5.540
'0:05.794',-5.545
'0:05.797',-5.540
'0:05.800',-5.525
'0:05.803',-5.540
'0:05.806',-5.545
'0:05.808',-5.550
'0:05.811',-5.560
'0:05.814',-5.580
'0:05.817',-5.585
'0:05.819',-5.590
'0:05.822',-5.580
'0:05.825',-5.565
'0:05.828',-5.570
'0:05.831',-5.565
'0:05.833',-5.545
'0:05.836',-5.560
'0:05.839',-5.575
'0:05.842',-5.570
'0:05.844',-5.565
'0:05.847',-5.590
'0:05.850',-5.590
'0:05.853',-5.605
'0:05.856',-5.600
'0:05.858',-5.580
'0:05.861',-5.585
'0:05.864',-5.585
'0:05.867',-5.580
'0:05.869',-5.600
'0:05.872',-5.585
'0:05.875',-5.605
'0:05.878',-5.600
'0:05.881',-5.605
'0:05.883',-5.620
'0:05.886',-5.610
'0:05.889',-5.605
'0:05.892',-5.595
'0:05.894',-5.580
'0:05.897',-5.565
'0:05.900',-5.560
'0:05.903',-5.565
'0:05.906',-5.575
'0:05.908',-5.585
'0:05.911',-5.590
'0:05.914',-5.610
'0:05.917',-5.615
'0:05.919',-5.610
'0:05.922',-5.610
'0:05.925',-5.580
'0:05.928',-5.595
'0:05.931',-5.580
'0:05.933',-5.595
'0:05.936',-5.595
'0:05.939',-5.595
'0:05.942',-5.615
'0:05.944',-5.625
'0:05.947',-5.630
'0:05.950',-5.625
'0:05.953',-5.625
'0:05.956',-5.620
'0:05.958',-5.605
'0:05.961',-5.595
'0:05.964',-5.595
'0:05.967',-5.600
'0:05.969',-5.575
'0:05.972',-5.610
'0:05.975',-5.605
'0:05.978',-5.605
'0:05.981',-5.635
'0:05.983',-5.635
'0:05.986',-5.620
'0:05.989',-5.645
'0:05.992',-5.630
'0:05.994',-5.610
'0:05.997',-5.610
'0:06.000',-5.610
'0:06.003',-5.605
'0:06.006',-5.615
'0:06.008',-5.620
'0:06.011',-5.625
'0:06.014',-5.650
'0:06.017',-5.650
'0:06.019',-5.630
'0:06.022',-5.620
'0:06.025',-5.615
'0:06.028',-5.605
'0:06.031',-5.600
'0:06.033',-5.595
'0:06.036',-5.615
'0:06.039',-5.615
'0:06.042',-5.625
'0:06.044',-5.635
'0:06.047',-5.625
'0:06.050',-5.635
'0:06.053',-5.635
'0:06.056',-5.615
'0:06.058',-5.610
'0:06.061',-5.615
'0:06.064',-5.615
'0:06.067',-5.620
'0:06.069',-5.610
'0:06.072',-5.625
'0:06.075',-5.620
'0:06.078',-5.635
'0:06.081',-5.645
'0:06.083',-5.645
'0:06.086',-5.635
'0:06.089',-5.630
'0:06.092',-5.615
'0:06.094',-5.615
'0:06.097',-5.600
'0:06.100',-5.600
'0:06.103',-5.600
'0:06.106',-5.605
'0:06.108',-5.630
'0:06.111',-5.640
'0:06.114',-5.625
'0:06.117',-5.645
'0:06.119',-5.640
'0:06.122',-5.640
'0:06.125',-5.630
'0:06.128',-5.625
'0:06.131',-5.630
'0:06.133',-5.625
'0:06.136',-5.630
'0:06.139',-5.625
'0:06.142',-5.650
'0:06.144',-5.655
'0:06.147',-5.660
'0:06.150',-5.645
'0:06.153',-5.650
'0:06.156',-5.640
'0:06.158',-5.610
'0:06.161',-5.610
'0:06.164',-5.580
'0:06.167',-5.570
'0:06.169',-5.575
'0:06.172',-5.575
'0:06.175',-5.580
'0:06.178',-5.570
'0:06.181',-5.585
'0:06.183',-5.585
'0:06.186',-5.580
'0:06.189',-5.570
'0:06.192',-5.545
'0:06.194',-5.530
'0:06.197',-5.510
'0:06.200',-5.515
'0:06.203',-5.515
'0:06.206',-5.555
'0:06.208',-5.580
'0:06.211',-5.610
'0:06.214',-5.630
'0:06.217',-5.650
'0:06.219',-5.660
'0:06.222',-5.655
'0:06.225',-5.640
'0:06.228',-5.625
'0:06.231',-5.640
'0:06.233',-5.640
'0:06.236',-5.655
'0:06.239',-5.645
'0:06.242',-5.665
'0:06.244',-5.650
'0:06.247',-5.660
'0:06.250',-5.680
'0:06.253',-5.675
'0:06.256',-5.665
'0:06.258',-5.645
'0:06.261',-5.640
'0:06.264',-5.640
'0:06.267',-5.635
'0:06.269',-5.635
'0:06.272',-5.635
'0:06.275',-5.650
'0:06.278',-5.650
'0:06.281',-5.655
'0:06.283',-5.675
'0:06.286',-5.655
'0:06.289',-5.650
'0:06.292',-5.655
'0:06.294',-5.645
'0:06.297',-5.645
'0:06.300',-5.650
'0:06.303',-5.645
'0:06.306',-5.645
'0:06.308',-5.650
'0:06.311',-5.650
'0:06.314',-5.665
'0:06.317',-5.665
'0:06.319',-5.685
'0:06.322',-5.655
'0:06.325',-5.655
'0:06.328',-5.655
'0:06.331',-5.645
'0:06.333',-5.625
'0:06.336',-5.610
'0:06.339',-5.600
'0:06.342',-5.565
'0:06.344',-5.520
'0:06.347',-5.465
'0:06.350',-5.415
'0:06.353',-5.385
'0:06.356',-5.435
'0:06.358',-5.510
'0:06.361',-5.625
'0:06.364',-5.810
'0:06.367',-6.030
'0:06.369',-6.280
'0:06.372',-6.505
'0:06.375',-6.685
'0:06.378',-6.790
'0:06.381',-6.795
'0:06.383',-6.745
'0:06.386',-6.670
'0:06.389',-6.575
'0:06.392',-6.485
'0:06.394',-6.365
'0:06.397',-6.255
'0:06.400',-6.135
'0:06.403',-6.050
'0:06.406',-5.965
'0:06.408',-5.880
'0:06.411',-5.840
'0:06.414',-5.780
'0:06.417',-5.725
'0:06.419',-5.695
'0:06.422',-5.665
'0:06.425',-5.650
'0:06.428',-5.625
'0:06.431',-5.615
'0:06.433',-5.620
'0:06.436',-5.610
'0:06.439',-5.605
'0:06.442',-5.605
'0:06.444',-5.605
'0:06.447',-5.625
'0:06.450',-5.605
'0:06.453',-5.615
'0:06.456',-5.615
'0:06.458',-5.590
'0:06.461',-5.580
'0:06.464',-5.555
