'Elapsed time','V1'
'0:03.231',-5.595
'0:03.233',-5.590
'0:03.236',-5.590
'0:03.239',-5.555
'0:03.242',-5.575
'0:03.244',-5.550
'0:03.247',-5.545
'0:03.250',-5.555
'0:03.253',-5.590
'0:03.256',-5.600
'0:03.258',-5.605
'0:03.261',-5.625
'0:03.264',-5.635
'0:03.267',-5.640
'0:03.269',-5.620
'0:03.272',-5.595
'0:03.275',-5.585
'0:03.278',-5.575
'0:03.281',-5.590
'0:03.283',-5.600
'0:03.286',-5.615
'0:03.289',-5.620
'0:03.292',-5.620
'0:03.294',-5.635
'0:03.297',-5.610
'0:03.300',-5.590
'0:03.303',-5.550
'0:03.306',-5.520
'0:03.308',-5.525
'0:03.311',-5.530
'0:03.314',-5.530
'0:03.317',-5.545
'0:03.319',-5.565
'0:03.322',-5.585
'0:03.325',-5.620
'0:03.328',-5.625
'0:03.331',-5.635
'0:03.333',-5.645
'0:03.336',-5.640
'0:03.339',-5.635
'0:03.342',-5.635
'0:03.344',-5.620
'0:03.347',-5.630
'0:03.350',-5.620
'0:03.353',-5.620
'0:03.356',-5.600
'0:03.358',-5.555
'0:03.361',-5.515
'0:03.364',-5.485
'0:03.367',-5.490
'0:03.369',-5.475
'0:03.372',-5.525
'0:03.375',-5.540
'0:03.378',-5.580
'0:03.381',-5.580
'0:03.383',-5.570
'0:03.386',-5.520
'0:03.389',-5.465
'0:03.392',-5.455
'0:03.394',-5.410
'0:03.397',-5.390
'0:03.400',-5.380
'0:03.403',-5.390
'0:03.406',-5.415
'0:03.408',-5.440
'0:03.411',-5.475
'0:03.414',-5.480
'0:03.417',-5.505
'0:03.419',-5.505
'0:03.422',-5.525
'0:03.425',-5.525
'0:03.428',-5.535
'0:03.431',-5.540
'0:03.433',-5.570
'0:03.436',-5.550
'0:03.439',-5.565
'0:03.442',-5.560
'0:03.444',-5.560
'0:03.447',-5.550
'0:03.450',-5.575
'0:03.453',-5.570
'0:03.456',-5.565
'0:03.458',-5.580
'0:03.461',-5.545
'0:03.464',-5.570
'0:03.467',-5.595
'0:03.469',-5.595
'0:03.472',-5.610
'0:03.475',-5.595
'0:03.478',-5.585
'0:03.481',-5.575
'0:03.483',-5.625
'0:03.486',-5.615
'0:03.489',-5.650
'0:03.492',-5.660
'0:03.494',-5.655
'0:03.497',-5.665
'0:03.500',-5.675
'0:03.503',-5.670
'0:03.506',-5.675
'0:03.508',-5.685
'0:03.511',-5.685
'0:03.514',-5.670
'0:03.517',-5.655
'0:03.519',-5.665
'0:03.522',-5.710
'0:03.525',-5.765
'0:03.528',-5.860
'0:03.531',-5.960
'0:03.533',-6.090
'0:03.536',-6.220
'0:03.539',-6.325
'0:03.542',-6.435
'0:03.544',-6.495
'0:03.547',-6.535
'0:03.550',-6.475
'0:03.553',-6.370
'0:03.556',-6.230
'0:03.558',-6.090
'0:03.561',-5.910
'0:03.564',-5.755
'0:03.567',-5.575
'0:03.569',-5.340
'0:03.572',-5.035
'0:03.575',-4.750
'0:03.578',-4.505
'0:03.581',-4.390
'0:03.583',-4.430
'0:03.586',-4.605
'0:03.589',-4.880
'0:03.592',-5.160
'0:03.594',-5.390
'0:03.597',-5.515
'0:03.600',-5.580
'0:03.603',-5.610
'0:03.606',-5.660
'0:03.608',-5.700
'0:03.611',-5.750
'0:03.614',-5.780
'0:03.617',-5.790
'0:03.619',-5.785
'0:03.622',-5.795
'0:03.625',-5.760
'0:03.628',-5.745
'0:03.631',-5.750
'0:03.633',-5.765
'0:03.636',-5.795
'0:03.639',-5.790
'0:03.642',-5.795
'0:03.644',-5.780
'0:03.647',-5.745
'0:03.650',-5.705
'0:03.653',-5.625
'0:03.656',-5.580
'0:03.658',-5.535
'0:03.661',-5.505
'0:03.664',-5.490
'0:03.667',-5.515
'0:03.669',-5.505
'0:03.672',-5.505
'0:03.675',-5.510
'0:03.678',-5.485
'0:03.681',-5.465
'0:03.683',-5.470
'0:03.686',-5.470
'0:03.689',-5.490
'0:03.692',-5.500
'0:03.694',-5.510
'0:03.697',-5.520
'0:03.700',-5.520
'0:03.703',-5.520
'0:03.706',-5.505
'0:03.708',-5.515
'0:03.711',-5.510
'0:03.714',-5.520
'0:03.717',-5.535
'0:03.719',-5.555
'0:03.722',-5.585
'0:03.725',-5.610
'0:03.728',-5.615
'0:03.731',-5.630
'0:03.733',-5.655
'0:03.736',-5.650
'0:03.739',-5.670
'0:03.742',-5.680
'0:03.744',-5.685
'0:03.747',-5.710
'0:03.750',-5.710
'0:03.753',-5.725
'0:03.756',-5.750
'0:03.758',-5.785
'0:03.761',-5.795
'0:03.764',-5.805
'0:03.767',-5.835
'0:03.769',-5.850
'0:03.772',-5.860
'0:03.775',-5.860
'0:03.778',-5.860
'0:03.781',-5.865
'0:03.783',-5.855
'0:03.786',-5.870
'0:03.789',-5.895
'0:03.792',-5.925
'0:03.794',-5.935
'0:03.797',-5.945
'0:03.800',-5.975
'0:03.803',-5.965
'0:03.806',-5.965
'0:03.808',-5.970
'0:03.811',-5.970
'0:03.814',-5.965
'0:03.817',-5.975
'0:03.819',-5.985
'0:03.822',-5.980
'0:03.825',-6.000
'0:03.828',-5.985
'0:03.831',-5.990
'0:03.833',-5.985
'0:03.836',-5.980
'0:03.839',-5.975
'0:03.842',-5.970
'0:03.844',-5.945
'0:03.847',-5.930
'0:03.850',-5.910
'0:03.853',-5.895
'0:03.856',-5.890
'0:03.858',-5.885
'0:03.861',-5.870
'0:03.864',-5.865
'0:03.867',-5.860
'0:03.869',-5.830
'0:03.872',-5.790
'0:03.875',-5.770
'0:03.878',-5.745
'0:03.881',-5.720
'0:03.883',-5.710
'0:03.886',-5.735
'0:03.889',-5.740
'0:03.892',-5.745
'0:03.894',-5.725
'0:03.897',-5.735
'0:03.900',-5.705
'0:03.903',-5.680
'0:03.906',-5.660
'0:03.908',-5.640
'0:03.911',-5.640
'0:03.914',-5.630
'0:03.917',-5.605
'0:03.919',-5.610
'0:03.922',-5.615
'0:03.925',-5.620
'0:03.928',-5.615
'0:03.931',-5.625
'0:03.933',-5.620
'0:03.936',-5.615
'0:03.939',-5.615
'0:03.942',-5.595
'0:03.944',-5.590
'0:03.947',-5.565
'0:03.950',-5.570
'0:03.953',-5.575
'0:03.956',-5.565
'0:03.958',-5.590
'0:03.961',-5.590
'0:03.964',-5.615
'0:03.967',-5.615
'0:03.969',-5.620
'0:03.972',-5.600
'0:03.975',-5.585
'0:03.978',-5.575
'0:03.981',-5.560
'0:03.983',-5.565
'0:03.986',-5.565
'0:03.989',-5.565
'0:03.992',-5.570
'0:03.994',-5.575
'0:03.997',-5.590
'0:04.000',-5.610
'0:04.003',-5.600
'0:04.006',-5.600
'0:04.008',-5.570
'0:04.011',-5.560
'0:04.014',-5.555
'0:04.017',-5.540
'0:04.019',-5.550
'0:04.022',-5.555
'0:04.025',-5.585
'0:04.028',-5.600
'0:04.031',-5.605
'0:04.033',-5.595
'0:04.036',-5.605
'0:04.039',-5.600
'0:04.042',-5.595
'0:04.044',-5.585
'0:04.047',-5.580
'0:04.050',-5.575
'0:04.053',-5.575
'0:04.056',-5.600
'0:04.058',-5.615
'0:04.061',-5.615
'0:04.064',-5.630
'0:04.067',-5.630
'0:04.069',-5.620
'0:04.072',-5.620
'0:04.075',-5.595
'0:04.078',-5.595
'0:04.081',-5.575
'0:04.083',-5.595
'0:04.086',-5.605
'0:04.089',-5.600
'0:04.092',-5.620
'0:04.094',-5.620
'0:04.097',-5.645
'0:04.100',-5.635
'0:04.103',-5.630
'0:04.106',-5.620
'0:04.108',-5.620
'0:04.111',-5.605
'0:04.114',-5.595
'0:04.117',-5.605
'0:04.119',-5.600
'0:04.122',-5.620
'0:04.125',-5.620
'0:04.128',-5.625
'0:04.131',-5.635
'0:04.133',-5.625
'0:04.136',-5.655
'0:04.139',-5.635
'0:04.142',-5.640
'0:04.144',-5.600
'0:04.147',-5.605
'0:04.150',-5.590
'0:04.153',-5.585
'0:04.156',-5.575
'0:04.158',-5.570
'0:04.161',-5.590
'0:04.164',-5.610
'0:04.167',-5.590
'0:04.169',-5.615
'0:04.172',-5.605
'0:04.175',-5.600
'0:04.178',-5.625
'0:04.181',-5.610
'0:04.183',-5.635
'0:04.186',-5.655
'0:04.189',-5.645
'0:04.192',-5.665
'0:04.194',-5.670
'0:04.197',-5.670
'0:04.200',-5.660
'0:04.203',-5.660
'0:04.206',-5.615
'0:04.208',-5.590
'0:04.211',-5.565
'0:04.214',-5.550
'0:04.217',-5.555
'0:04.219',-5.580
'0:04.222',-5.585
'0:04.225',-5.615
'0:04.228',-5.625
'0:04.231',-5.620
'0:04.233',-5.615
'0:04.236',-5.575
'0:04.239',-5.545
'0:04.242',-5.490
'0:04.244',-5.450
'0:04.247',-5.425
'0:04.250',-5.420
'0:04.253',-5.455
'0:04.256',-5.485
'0:04.258',-5.530
'0:04.261',-5.600
'0:04.264',-5.615
'0:04.267',-5.610
'0:04.269',-5.595
'0:04.272',-5.570
'0:04.275',-5.565
'0:04.278',-5.565
'0:04.281',-5.560
'0:04.283',-5.575
'0:04.286',-5.600
'0:04.289',-5.625
'0:04.292',-5.640
'0:04.294',-5.635
'0:04.297',-5.635
'0:04.300',-5.620
'0:04.303',-5.590
'0:04.306',-5.605
'0:04.308',-5.590
'0:04.311',-5.605
'0:04.314',-5.600
'0:04.317',-5.605
'0:04.319',-5.610
'0:04.322',-5.620
'0:04.325',-5.630
'0:04.328',-5.645
'0:04.331',-5.655
'0:04.333',-5.645
'0:04.336',-5.655
'0:04.339',-5.650
'0:04.342',-5.640
'0:04.344',-5.635
'0:04.347',-5.640
'0:04.350',-5.640
'0:04.353',-5.655
'0:04.356',-5.675
'0:04.358',-5.700
'0:04.361',-5.725
'0:04.364',-5.770
'0:04.367',-5.845
'0:04.369',-5.890
'0:04.372',-5.990
'0:04.375',-6.090
'0:04.378',-6.225
'0:04.381',-6.355
'0:04.383',-6.500
'0:04.386',-6.600
'0:04.389',-6.660
'0:04.392',-6.640
'0:04.394',-6.545
'0:04.397',-6.420
'0:04.400',-6.265
'0:04.403',-6.100
'0:04.406',-5.920
'0:04.408',-5.705
'0:04.411',-5.465
'0:04.414',-5.135
'0:04.417',-4.835
'0:04.419',-4.585
'0:04.422',-4.470
'0:04.425',-4.505
'0:04.428',-4.685
'0:04.431',-4.930
'0:04.433',-5.185
'0:04.436',-5.365
'0:04.439',-5.500
'0:04.442',-5.570
'0:04.444',-5.595
'0:04.447',-5.635
'0:04.450',-5.670
'0:04.453',-5.725
'0:04.456',-5.765
'0:04.458',-5.790
'0:04.461',-5.795
'0:04.464',-5.805
'0:04.467',-5.800
'0:04.469',-5.800
'0:04.472',-5.790
'0:04.475',-5.775
'0:04.478',-5.800
'0:04.481',-5.815
'0:04.483',-5.815
'0:04.486',-5.780
'0:04.489',-5.755
'0:04.492',-5.705
'0:04.494',-5.660
'0:04.497',-5.640
'0:04.500',-5.595
'0:04.503',-5.595
'0:04.506',-5.585
'0:04.508',-5.575
'0:04.511',-5.575
'0:04.514',-5.585
'0:04.517',-5.595
'0:04.519',-5.585
'0:04.522',-5.610
'0:04.525',-5.630
'0:04.528',-5.625
'0:04.531',-5.635
'0:04.533',-5.640
'0:04.536',-5.645
'0:04.539',-5.640
'0:04.542',-5.625
'0:04.544',-5.650
'0:04.547',-5.635
'0:04.550',-5.650
'0:04.553',-5.675
'0:04.556',-5.685
'0:04.558',-5.695
'0:04.561',-5.715
'0:04.564',-5.740
'0:04.567',-5.760
'0:04.569',-5.760
'0:04.572',-5.770
'0:04.575',-5.780
'0:04.578',-5.760
'0:04.581',-5.775
'0:04.583',-5.800
'0:04.586',-5.805
'0:04.589',-5.820
'0:04.592',-5.855
'0:04.594',-5.875
'0:04.597',-5.890
'0:04.600',-5.900
'0:04.603',-5.920
'0:04.606',-5.920
'0:04.608',-5.920
'0:04.611',-5.910
'0:04.614',-5.920
'0:04.617',-5.935
'0:04.619',-5.955
'0:04.622',-5.950
'0:04.625',-5.975
'0:04.628',-5.985
'0:04.631',-5.995
'0:04.633',-6.025
'0:04.636',-6.010
'0:04.639',-6.005
'0:04.642',-5.990
'0:04.644',-6.000
'0:04.647',-5.975
'0:04.650',-6.000
'0:04.653',-6.000
'0:04.656',-6.010
'0:04.658',-6.025
'0:04.661',-6.035
'0:04.664',-6.045
'0:04.667',-6.045
'0:04.669',-6.040
'0:04.672',-6.030
'0:04.675',-6.010
'0:04.678',-6.015
'0:04.681',-5.985
'0:04.683',-5.970
'0:04.686',-5.970
'0:04.689',-5.960
'0:04.692',-5.940
'0:04.694',-5.935
'0:04.697',-5.925
'0:04.700',-5.920
'0:04.703',-5.890
'0:04.706',-5.870
'0:04.708',-5.840
'0:04.711',-5.820
'0:04.714',-5.805
'0:04.717',-5.790
'0:04.719',-5.780
'0:04.722',-5.760
'0:04.725',-5.760
'0:04.728',-5.770
'0:04.731',-5.770
'0:04.733',-5.750
'0:04.736',-5.730
'0:04.739',-5.715
'0:04.742',-5.695
'0:04.744',-5.700
'0:04.747',-5.685
'0:04.750',-5.680
'0:04.753',-5.685
'0:04.756',-5.670
'0:04.758',-5.670
'0:04.761',-5.680
'0:04.764',-5.680
'0:04.767',-5.675
'0:04.769',-5.670
'0:04.772',-5.680
'0:04.775',-5.660
'0:04.778',-5.660
'0:04.781',-5.645
'0:04.783',-5.625
'0:04.786',-5.655
'0:04.789',-5.650
'0:04.792',-5.660
'0:04.794',-5.690
'0:04.797',-5.690
'0:04.800',-5.695
'0:04.803',-5.680
'0:04.806',-5.695
'0:04.808',-5.700
'0:04.811',-5.690
'0:04.814',-5.680
'0:04.817',-5.685
'0:04.819',-5.690
'0:04.822',-5.700
'0:04.825',-5.700
'0:04.828',-5.715
'0:04.831',-5.740
'0:04.833',-5.745
'0:04.836',-5.745
'0:04.839',-5.730
'0:04.842',-5.720
'0:04.844',-5.735
'0:04.847',-5.745
'0:04.850',-5.745
'0:04.853',-5.750
'0:04.856',-5.755
'0:04.858',-5.760
'0:04.861',-5.775
'0:04.864',-5.775
'0:04.867',-5.790
'0:04.869',-5.780
'0:04.872',-5.790
'0:04.875',-5.755
'0:04.878',-5.770
'0:04.881',-5.765
'0:04.883',-5.770
'0:04.886',-5.775
'0:04.889',-5.760
'0:04.892',-5.785
'0:04.894',-5.785
'0:04.897',-5.800
'0:04.900',-5.795
'0:04.903',-5.800
'0:04.906',-5.805
'0:04.908',-5.785
'0:04.911',-5.780
'0:04.914',-5.740
'0:04.917',-5.735
'0:04.919',-5.750
'0:04.922',-5.765
'0:04.925',-5.770
'0:04.928',-5.770
'0:04.931',-5.800
'0:04.933',-5.785
'0:04.936',-5.795
'0:04.939',-5.790
'0:04.942',-5.775
'0:04.944',-5.750
'0:04.947',-5.765
'0:04.950',-5.750
'0:04.953',-5.750
'0:04.956',-5.770
'0:04.958',-5.810
'0:04.961',-5.830
'0:04.964',-5.845
'0:04.967',-5.845
'0:04.969',-5.830
'0:04.972',-5.830
'0:04.975',-5.805
'0:04.978',-5.795
'0:04.981',-5.800
'0:04.983',-5.795
'0:04.986',-5.820
'0:04.989',-5.840
'0:04.992',-5.855
'0:04.994',-5.885
'0:04.997',-5.885
'0:05.000',-5.895
'0:05.003',-5.870
'0:05.006',-5.840
'0:05.008',-5.815
'0:05.011',-5.805
'0:05.014',-5.790
'0:05.017',-5.775
'0:05.019',-5.775
'0:05.022',-5.790
'0:05.025',-5.800
'0:05.028',-5.815
'0:05.031',-5.835
'0:05.033',-5.835
'0:05.036',-5.825
'0:05.039',-5.835
'0:05.042',-5.805
'0:05.044',-5.775
'0:05.047',-5.715
'0:05.050',-5.700
'0:05.053',-5.680
'0:05.056',-5.660
'0:05.058',-5.695
'0:05.061',-5.720
'0:05.064',-5.750
'0:05.067',-5.775
'0:05.069',-5.805
'0:05.072',-5.780
'0:05.075',-5.780
'0:05.078',-5.760
'0:05.081',-5.760
'0:05.083',-5.755
'0:05.086',-5.780
'0:05.089',-5.805
'0:05.092',-5.825
'0:05.094',-5.845
'0:05.097',-5.840
'0:05.100',-5.875
'0:05.103',-5.880
'0:05.106',-5.890
'0:05.108',-5.865
'0:05.111',-5.875
'0:05.114',-5.855
'0:05.117',-5.860
'0:05.119',-5.860
'0:05.122',-5.855
'0:05.125',-5.875
'0:05.128',-5.865
'0:05.131',-5.880
'0:05.133',-5.890
'0:05.136',-5.890
'0:05.139',-5.875
'0:05.142',-5.885
'0:05.144',-5.850
'0:05.147',-5.870
'0:05.150',-5.860
'0:05.153',-5.885
'0:05.156',-5.885
'0:05.158',-5.885
'0:05.161',-5.900
'0:05.164',-5.900
'0:05.167',-5.920
'0:05.169',-5.915
'0:05.172',-5.925
'0:05.175',-5.935
'0:05.178',-5.955
'0:05.181',-6.015
'0:05.183',-6.090
'0:05.186',-6.200
'0:05.189',-6.305
'0:05.192',-6.430
'0:05.194',-6.535
'0:05.197',-6.635
'0:05.200',-6.710
'0:05.203',-6.740
'0:05.206',-6.680
'0:05.208',-6.555
'0:05.211',-6.415
'0:05.214',-6.275
'0:05.217',-6.145
'0:05.219',-6.005
'0:05.222',-5.805
'0:05.225',-5.575
'0:05.228',-5.265
'0:05.231',-4.980
'0:05.233',-4.790
'0:05.236',-4.720
'0:05.239',-4.825
'0:05.242',-5.065
'0:05.244',-5.340
'0:05.247',-5.580
'0:05.250',-5.760
'0:05.253',-5.875
'0:05.256',-5.945
'0:05.258',-6.000
'0:05.261',-6.040
'0:05.264',-6.075
'0:05.267',-6.100
'0:05.269',-6.130
'0:05.272',-6.120
'0:05.275',-6.105
'0:05.278',-6.070
'0:05.281',-6.060
'0:05.283',-6.055
'0:05.286',-6.075
'0:05.289',-6.095
'0:05.292',-6.120
'0:05.294',-6.130
'0:05.297',-6.105
'0:05.300',-6.050
'0:05.303',-5.970
'0:05.306',-5.880
'0:05.308',-5.810
'0:05.311',-5.750
'0:05.314',-5.720
'0:05.317',-5.705
'0:05.319',-5.715
'0:05.322',-5.725
'0:05.325',-5.745
'0:05.328',-5.770
'0:05.331',-5.795
'0:05.333',-5.785
'0:05.336',-5.780
'0:05.339',-5.775
'0:05.342',-5.755
'0:05.344',-5.740
'0:05.347',-5.730
'0:05.350',-5.720
'0:05.353',-5.745
'0:05.356',-5.765
'0:05.358',-5.770
'0:05.361',-5.790
'0:05.364',-5.805
'0:05.367',-5.815
'0:05.369',-5.805
'0:05.372',-5.795
'0:05.375',-5.790
'0:05.378',-5.795
'0:05.381',-5.800
'0:05.383',-5.840
'0:05.386',-5.880
'0:05.389',-5.910
'0:05.392',-5.940
'0:05.394',-5.990
'0:05.397',-5.995
'0:05.400',-5.995
'0:05.403',-6.015
'0:05.406',-6.030
'0:05.408',-6.035
'0:05.411',-6.050
'0:05.414',-6.065
'0:05.417',-6.100
'0:05.419',-6.105
'0:05.422',-6.140
'0:05.425',-6.150
'0:05.428',-6.155
'0:05.431',-6.165
'0:05.433',-6.165
'0:05.436',-6.155
'0:05.439',-6.165
'0:05.442',-6.155
'0:05.444',-6.160
'0:05.447',-6.145
'0:05.450',-6.150
'0:05.453',-6.130
'0:05.456',-6.130
'0:05.458',-6.140
'0:05.461',-6.160
'0:05.464',-6.165
'0:05.467',-6.160
'0:05.469',-6.160
'0:05.472',-6.140
'0:05.475',-6.150
'0:05.478',-6.135
'0:05.481',-6.120
'0:05.483',-6.105
'0:05.486',-6.105
'0:05.489',-6.095
'0:05.492',-6.085
'0:05.494',-6.080
'0:05.497',-6.070
'0:05.500',-6.060
'0:05.503',-6.020
'0:05.506',-6.030
'0:05.508',-6.010
'0:05.511',-5.995
'0:05.514',-5.960
'0:05.517',-5.940
'0:05.519',-5.925
'0:05.522',-5.895
'0:05.525',-5.890
'0:05.528',-5.870
'0:05.531',-5.860
'0:05.533',-5.820
'0:05.536',-5.810
'0:05.539',-5.780
'0:05.542',-5.790
'0:05.544',-5.765
'0:05.547',-5.740
'0:05.550',-5.730
'0:05.553',-5.720
'0:05.556',-5.725
'0:05.558',-5.740
'0:05.561',-5.745
'0:05.564',-5.760
'0:05.567',-5.755
'0:05.569',-5.750
'0:05.572',-5.730
'0:05.575',-5.720
'0:05.578',-5.700
'0:05.581',-5.705
'0:05.583',-5.690
'0:05.586',-5.700
'0:05.589',-5.695
'0:05.592',-5.710
'0:05.594',-5.725
'0:05.597',-5.720
'0:05.600',-5.720
'0:05.603',-5.695
'0:05.606',-5.680
'0:05.608',-5.685
'0:05.611',-5.680
'0:05.614',-5.690
'0:05.617',-5.700
'0:05.619',-5.705
'0:05.622',-5.710
'0:05.625',-5.720
'0:05.628',-5.710
'0:05.631',-5.730
'0:05.633',-5.725
'0:05.636',-5.695
'0:05.639',-5.710
'0:05.642',-5.695
'0:05.644',-5.660
'0:05.647',-5.665
'0:05.650',-5.670
'0:05.653',-5.685
'0:05.656',-5.700
'0:05.658',-5.705
'0:05.661',-5.710
'0:05.664',-5.710
'0:05.667',-5.720
'0:05.669',-5.690
'0:05.672',-5.675
'0:05.675',-5.675
'0:05.678',-5.665
'0:05.681',-5.655
'0:05.683',-5.675
'0:05.686',-5.665
'0:05.689',-5.700
'0:05.692',-5.700
'0:05.694',-5.720
'0:05.697',-5.730
'0:05.700',-5.730
'0:05.703',-5.715
'0:05.706',-5.720
'0:05.708',-5.725
'0:05.711',-5.705
'0:05.714',-5.685
'0:05.717',-5.695
'0:05.719',-5.695
'0:05.722',-5.685
'0:05.725',-5.705
'0:05.728',-5.715
'0:05.731',-5.725
'0:05.733',-5.735
'0:05.736',-5.725
'0:05.739',-5.725
'0:05.742',-5.700
'0:05.744',-5.690
'0:05.747',-5.685
'0:05.750',-5.670
'0:05.753',-5.700
'0:05.756',-5.720
'0:05.758',-5.735
'0:05.761',-5.755
'0:05.764',-5.755
'0:05.767',-5.750
'0:05.769',-5.750
'0:05.772',-5.735
'0:05.775',-5.715
'0:05.778',-5.710
'0:05.781',-5.705
'0:05.783',-5.690
'0:05.786',-5.715
'0:05.789',-5.700
'0:05.792',-5.725
'0:05.794',-5.730
'0:05.797',-5.750
'0:05.800',-5.760
'0:05.803',-5.790
'0:05.806',-5.770
'0:05.808',-5.775
'0:05.811',-5.790
'0:05.814',-5.760
'0:05.817',-5.735
'0:05.819',-5.740
'0:05.822',-5.735
'0:05.825',-5.755
'0:05.828',-5.755
'0:05.831',-5.755
'0:05.833',-5.760
'0:05.836',-5.750
'0:05.839',-5.735
'0:05.842',-5.695
'0:05.844',-5.660
'0:05.847',-5.630
'0:05.850',-5.610
'0:05.853',-5.600
'0:05.856',-5.615
'0:05.858',-5.650
'0:05.861',-5.690
'0:05.864',-5.675
'0:05.867',-5.680
'0:05.869',-5.665
'0:05.872',-5.630
'0:05.875',-5.580
'0:05.878',-5.550
'0:05.881',-5.520
'0:05.883',-5.495
'0:05.886',-5.495
'0:05.889',-5.530
'0:05.892',-5.540
'0:05.894',-5.585
'0:05.897',-5.635
'0:05.900',-5.650
'0:05.903',-5.660
'0:05.906',-5.625
'0:05.908',-5.615
'0:05.911',-5.615
'0:05.914',-5.600
'0:05.917',-5.610
'0:05.919',-5.640
'0:05.922',-5.660
'0:05.925',-5.660
'0:05.928',-5.655
'0:05.931',-5.660
'0:05.933',-5.670
'0:05.936',-5.660
'0:05.939',-5.675
'0:05.942',-5.660
'0:05.944',-5.665
'0:05.947',-5.665
'0:05.950',-5.655
'0:05.953',-5.660
'0:05.956',-5.650
'0:05.958',-5.630
'0:05.961',-5.645
'0:05.964',-5.645
'0:05.967',-5.665
'0:05.969',-5.645
'0:05.972',-5.665
'0:05.975',-5.645
'0:05.978',-5.660
'0:05.981',-5.640
'0:05.983',-5.640
'0:05.986',-5.640
'0:05.989',-5.645
'0:05.992',-5.680
'0:05.994',-5.715
'0:05.997',-5.760
'0:06.000',-5.800
'0:06.003',-5.840
'0:06.006',-5.890
'0:06.008',-5.970
'0:06.011',-6.075
'0:06.014',-6.165
'0:06.017',-6.305
'0:06.019',-6.405
'0:06.022',-6.515
'0:06.025',-6.560
'0:06.028',-6.530
'0:06.031',-6.450
'0:06.033',-6.310
'0:06.036',-6.180
'0:06.039',-6.030
'0:06.042',-5.845
'0:06.044',-5.620
'0:06.047',-5.340
'0:06.050',-5.000
'0:06.053',-4.700
'0:06.056',-4.545
'0:06.058',-4.570
'0:06.061',-4.740
'0:06.064',-5.035
'0:06.067',-5.300
'0:06.069',-5.505
'0:06.072',-5.625
'0:06.075',-5.675
'0:06.078',-5.700
'0:06.081',-5.710
'0:06.083',-5.760
'0:06.086',-5.810
'0:06.089',-5.830
'0:06.092',-5.865
'0:06.094',-5.870
'0:06.097',-5.855
'0:06.100',-5.845
'0:06.103',-5.835
'0:06.106',-5.825
'0:06.108',-5.845
'0:06.111',-5.860
'0:06.114',-5.865
'0:06.117',-5.845
'0:06.119',-5.830
'0:06.122',-5.790
'0:06.125',-5.735
'0:06.128',-5.700
'0:06.131',-5.665
'0:06.133',-5.635
'0:06.136',-5.615
'0:06.139',-5.595
'0:06.142',-5.605
'0:06.144',-5.625
'0:06.147',-5.620
'0:06.150',-5.620
'0:06.153',-5.625
'0:06.156',-5.635
'0:06.158',-5.655
'0:06.161',-5.670
'0:06.164',-5.665
'0:06.167',-5.705
'0:06.169',-5.680
'0:06.172',-5.700
'0:06.175',-5.685
'0:06.178',-5.680
'0:06.181',-5.690
'0:06.183',-5.685
'0:06.186',-5.695
'0:06.189',-5.705
'0:06.192',-5.740
'0:06.194',-5.755
'0:06.197',-5.775
'0:06.200',-5.780
'0:06.203',-5.785
'0:06.206',-5.790
'0:06.208',-5.785
'0:06.211',-5.790
'0:06.214',-5.820
'0:06.217',-5.820
'0:06.219',-5.850
'0:06.222',-5.890
'0:06.225',-5.915
'0:06.228',-5.945
'0:06.231',-5.960
'0:06.233',-5.975
'0:06.236',-5.960
'0:06.239',-5.980
'0:06.242',-5.955
'0:06.244',-5.975
'0:06.247',-5.985
'0:06.250',-5.990
'0:06.253',-6.015
'0:06.256',-6.030
'0:06.258',-6.045
'0:06.261',-6.055
'0:06.264',-6.075
'0:06.267',-6.080
'0:06.269',-6.080
'0:06.272',-6.075
'0:06.275',-6.075
'0:06.278',-6.070
'0:06.281',-6.065
'0:06.283',-6.065
'0:06.286',-6.065
'0:06.289',-6.075
'0:06.292',-6.085
'0:06.294',-6.085
'0:06.297',-6.100
'0:06.300',-6.105
'0:06.303',-6.095
'0:06.306',-6.105
'0:06.308',-6.080
'0:06.311',-6.070
'0:06.314',-6.070
'0:06.317',-6.060
'0:06.319',-6.035
'0:06.322',-6.050
'0:06.325',-6.045
'0:06.328',-6.045
'0:06.331',-6.040
'0:06.333',-6.005
'0:06.336',-5.990
'0:06.339',-5.975
'0:06.342',-5.945
'0:06.344',-5.925
'0:06.347',-5.890
'0:06.350',-5.865
'0:06.353',-5.870
'0:06.356',-5.885
'0:06.358',-5.875
'0:06.361',-5.880
'0:06.364',-5.865
'0:06.367',-5.865
'0:06.369',-5.830
'0:06.372',-5.820
'0:06.375',-5.780
'0:06.378',-5.745
'0:06.381',-5.730
'0:06.383',-5.735
'0:06.386',-5.725
'0:06.389',-5.720
'0:06.392',-5.740
'0:06.394',-5.745
'0:06.397',-5.755
'0:06.400',-5.745
'0:06.403',-5.735
'0:06.406',-5.725
'0:06.408',-5.710
'0:06.411',-5.685
'0:06.414',-5.665
'0:06.417',-5.655
'0:06.419',-5.670
'0:06.422',-5.670
'0:06.425',-5.685
'0:06.428',-5.685
'0:06.431',-5.695
'0:06.433',-5.685
'0:06.436',-5.680
'0:06.439',-5.680
'0:06.442',-5.665
'0:06.444',-5.650
'0:06.447',-5.665
'0:06.450',-5.625
'0:06.453',-5.635
'0:06.456',-5.625
'0:06.458',-5.640
'0:06.461',-5.650
'0:06.464',-5.655
